id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
78307,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 2 Feb 2013 ""Roundup: 8 NATO service members die in Afghanistan in Jan."" /(2)http://icasualties.org/OEF/Fatalities.aspx",,,,iCasulaties,4,Ghazni province,,Ghazni province,,33.333330,67.750000,POINT (67.750000 33.333330),177616,Afghanistan,700,Asia,1,1,01/23/2013 00:00:00,01/23/2013 00:00:00,1,0,0,0,1,1,1,
78308,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 24 Jan 2013 ""1st LD Writethru: Roadside bomb kills 2 Afghan policemen, wounds 2 civilians"" /(2)Voice of Jihad website, in Pashto 24 Jan 13 (BBC 25 Jan 2013 ""Taleban report attack on government soldiers in Afghan south"")",,,,Local official,1,Mahjer Abad village,,Nimroz province,Zaranj district,31.004300,61.835500,POINT (61.835500 31.004300),174724,Afghanistan,700,Asia,1,1,01/24/2013 00:00:00,01/24/2013 00:00:00,2,0,0,0,2,2,2,
78310,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"AP 25 Jan 2013 ""Afghan police say suicide bomber misses NATO convoy, kills 5 civilians, wounds 25 in east"" /(2)Voice of Jihad website, in Pashto 25 Jan 13 (BBC 25 Jan 2013 ""Taleban report suicide attack on US forces in Afghan east"")",,,,Police/Taleban,1,Qal`eh-ye Saleh village,,Kapisa province,Tagab district (Kapisa),34.891785,69.636688,POINT (69.636688 34.891785),179780,Afghanistan,700,Asia,1,1,01/25/2013 00:00:00,01/25/2013 00:00:00,0,1,5,0,6,6,6,
78311,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Radio Killid, Jalalabad, in Pashto 1230 gmt 25 Jan 13 (BBC 27 Jan 2013 ""Programme summary of Afghan Nangarhar Killid Radio news 1230 gmt 25 Jan 12"")",,,,Officials,2,Dangam district,,Kunar province,Dangam district,35.000833,71.437913,POINT (71.437913 35.000833),180503,Afghanistan,700,Asia,1,2,01/23/2013 00:00:00,01/25/2013 00:00:00,0,1,0,0,1,1,1,
78312,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Radio Killid, Jalalabad, in Pashto 1230 gmt 25 Jan 13 (BBC 27 Jan 2013 ""Programme summary of Afghan Nangarhar Killid Radio news 1230 gmt 25 Jan 12"")",,,,Police spokesman,4,Khost province,,Khost province,,33.383334,69.883334,POINT (69.883334 33.383334),177620,Afghanistan,700,Asia,1,2,01/23/2013 00:00:00,01/25/2013 00:00:00,0,1,0,0,1,1,1,
78313,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 26 Jan 2013 ""Roundup: 2 suicide attacks kill 8 Afghans, wounds 23"" /(2)Reuters 26 Jan 2013 ""Ten Afghan police officers killed in suicide bombing",,,,Police spokesman,1,Kunduz town,,Kunduz province,Kunduz district,36.726131,68.865189,POINT (68.865189 36.726131),182658,Afghanistan,700,Asia,1,1,01/26/2013 00:00:00,01/26/2013 00:00:00,10,1,0,0,11,11,11,
78314,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 26 Jan 2013 ""Roundup: 2 suicide attacks kill 8 Afghans, wounds 23",,,,Police spokesman,1,Ghazni town,,Ghazni province,Ghazni district,33.549999,68.416702,POINT (68.416702 33.549999),178337,Afghanistan,700,Asia,1,1,01/26/2013 00:00:00,01/26/2013 00:00:00,1,1,1,0,3,3,3,
78316,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"AP 27 Jan 2013 ""Roadside bomb in southern Afghan city kills 8 Afghan police, 2 detainees",,,,ISAF/Police,2,Baraki Barak district,,Logar province,Baraki Barak district,33.929854,68.886195,POINT (68.886195 33.929854),178338,Afghanistan,700,Asia,1,1,01/26/2013 00:00:00,01/26/2013 00:00:00,0,0,0,3,3,3,3,
78317,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 1649 gmt 26 Jan 13 (BBC 27 Jan 2013 ""District police chief killed in blast in Afghan west"") /(2)Xinhua 27 Jan 2013 ""6 militants killed in Afghan raids: gov't",,,,Security commander,2,Chawni area,,Farah province,Qala-I-Kah district,32.343486,61.450524,POINT (61.450524 32.343486),176163,Afghanistan,700,Asia,1,1,01/26/2013 00:00:00,01/26/2013 00:00:00,2,0,0,0,2,2,2,
78318,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 27 Jan 2013 ""1st LD Writethru: 8 Afghan policemen killed in bomb attack in southern province"" /(2)AP 27 Jan 2013 ""Roadside bomb in southern Afghan city kills 8 Afghan police, 2 detainees",,,,Gov official,1,Kandahar town,,Kandahar province,Kandahar district,31.611795,65.705795,POINT (65.705795 31.611795),175452,Afghanistan,700,Asia,1,1,01/26/2013 00:00:00,01/26/2013 00:00:00,8,0,0,2,10,10,10,
78320,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Helmand Local Radio, Lashkargah, in Pashto 1015 gmt 26 Jan 13 (BBC 28 Jan 2013 ""Programme summary of Afghan Helmand Radio news in Pashto 1015 gmt 26 Jan 13"")",,,,Security commander,3,Musa Qala district,,Hilmand province,Musa Qala district,32.465816,64.737566,POINT (64.737566 32.465816),176170,Afghanistan,700,Asia,1,2,01/24/2013 00:00:00,01/26/2013 00:00:00,0,1,0,0,1,1,1,
78321,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 27 Jan 2013 ""6 militants killed in Afghan raids: gov't"" /(2)Afghan Islamic Press news agency, Peshawar, in Pashto 0646 gmt 27 Jan 13 (BBC 27 Jan 2013 ""Two police killed in mine blast in Afghan south"") /(3) AP 27 Jan 2013 ""Roadside bomb in southern Afghan city kills 8 Afghan police, 2 detainees",,,,Local official,1,Marja town,,Hilmand province,Nad Ali district (Marja),31.521994,64.118492,POINT (64.118492 31.521994),175449,Afghanistan,700,Asia,1,1,01/27/2013 00:00:00,01/27/2013 00:00:00,3,0,0,0,3,3,3,
78322,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Channel One (1TV), Kabul in Dari 0930 gmt 27 Jan 13 (BBC 27 Jan 2013 ""Afghan security forces kill 18 insurgents in operations in Afghan south"")",,,,Military,3,Nahri Sarraj district (Greshk),,Hilmand province,Nahri Sarraj district (Greshk),31.829363,64.608526,POINT (64.608526 31.829363),175450,Afghanistan,700,Asia,1,1,01/27/2013 00:00:00,01/27/2013 00:00:00,0,7,0,0,7,7,7,
78323,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Channel One (1TV), Kabul in Dari 0930 gmt 27 Jan 13 (BBC 27 Jan 2013 ""Afghan security forces kill 18 insurgents in operations in Afghan south"")",,,,Military,3,Nad Ali district (Marja),,Hilmand province,Nad Ali district (Marja),31.625941,63.861445,POINT (63.861445 31.625941),175448,Afghanistan,700,Asia,1,1,01/27/2013 00:00:00,01/27/2013 00:00:00,0,11,0,0,11,11,11,
78324,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0943 gmt 27 Jan 13 (BBC 27 Jan 2013 ""Taleban kill two police in attack in Afghan west"")",,,,Military,5,Herat-Turghundi highway (Kushk district),,Hirat province,Kushk district (Rabat Sangi),34.952579,62.179906,POINT (62.179906 34.952579),179765,Afghanistan,700,Asia,1,2,01/26/2013 00:00:00,01/27/2013 00:00:00,2,0,0,0,2,2,2,
78335,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 1033 gmt 30 Jan 13 (BBC 30 Jan 2013 ""Two children killed, four civilians injured in blast in Afghan east"")",,,,Military,2,Nadir Shah Kot district,,Khost province,Nadir Shah Kot district,33.381930,69.684565,POINT (69.684565 33.381930),177620,Afghanistan,700,Asia,1,1,01/29/2013 00:00:00,01/29/2013 00:00:00,0,1,0,0,1,1,1,
78338,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0612 gmt 30 Jan 13 (BBC 30 Jan 2013 ""Two killed, nine detained in joint operation in Afghan east"")",,,,ISAF/Taleban/Local official,1,Meya Gan village,,Nangarhar province,Khogyani district,34.225940,70.155770,POINT (70.155770 34.225940),179061,Afghanistan,700,Asia,1,2,01/29/2013 00:00:00,01/30/2013 00:00:00,0,0,0,2,2,2,2,
78339,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 1033 gmt 30 Jan 13 (BBC 30 Jan 2013 ""Two children killed, four civilians injured in blast in Afghan east"")",,,,Local official,1,Yaqubi town,,Khost province,Sabari district,33.458820,69.994011,POINT (69.994011 33.458820),177620,Afghanistan,700,Asia,1,1,01/30/2013 00:00:00,01/30/2013 00:00:00,0,0,2,0,2,2,2,
78340,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Tolo TV, Kabul, in Dari 0330 gmt 31 Jan 13 (BBC 31 Jan 2013 ""Woman killed, 16 injured in blast in Afghan north"")",,,,Local official,4,Faryab province,,Faryab province,,36.250000,64.833330,POINT (64.833330 36.250000),181930,Afghanistan,700,Asia,1,1,01/30/2013 00:00:00,01/30/2013 00:00:00,0,0,1,0,1,1,1,
78342,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 31 Jan 2013 ""Taliban shadowy district governor killed in E. Afghan raid",,,,Police spokesman,1,Alo Kala village,,Ghazni province,Andar district,33.297357,68.266360,POINT (68.266360 33.297357),177617,Afghanistan,700,Asia,1,1,01/30/2013 00:00:00,01/30/2013 00:00:00,0,1,0,0,1,1,1,
78345,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Helmand Local Radio, Lashkargah, in Pashto 1015 gmt 31 Jan 13 (BBC 2 Feb 2013 ""Programme summary of Afghan Helmand Radio news in Pashto 1015 gmt 31 Jan 13"")",,,,,3,Nahri Sarraj district (Greshk),,Hilmand province,Nahri Sarraj district (Greshk),31.829363,64.608526,POINT (64.608526 31.829363),175450,Afghanistan,700,Asia,1,1,01/30/2013 00:00:00,01/30/2013 00:00:00,0,8,0,0,8,8,8,
78346,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0955 gmt 31 Jan 13 (BBC 31 Jan 2013 ""One killed, eight injured in blast in Afghan south"") /(2)Voice of Jihad website, in Pashto 31 Jan 13 (BBC 31 Jan 2013 ""Taleban report attack on government militia soldiers in Afghan south"")",,,,Security source/Taleban,3,Nahri Sarraj district (Greshk),,Hilmand province,Nahri Sarraj district (Greshk),31.829363,64.608526,POINT (64.608526 31.829363),175450,Afghanistan,700,Asia,1,1,01/31/2013 00:00:00,01/31/2013 00:00:00,0,0,1,0,1,1,1,
78348,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 1 Feb 2013 ""Clash leaves 7 Afghan Taliban dead",,,,Police spokesman,1,Dashti Lowy Abghi Sharqi village,,Hilmand province,Nad Ali district (Marja),31.594600,64.280400,POINT (64.280400 31.594600),175449,Afghanistan,700,Asia,1,1,01/31/2013 00:00:00,01/31/2013 00:00:00,0,7,0,0,7,7,7,
78351,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Herat TV in Dari 1630 gmt 31 Jan 13 (BBC 1 Feb 2013 ""Taleban sustain ""heavy casualties"" in military operation in Afghan west - TV"")",,,,Military,3,Shindand district,,Hirat province,Shindand district,33.244188,62.359647,POINT (62.359647 33.244188),177605,Afghanistan,700,Asia,2,2,01/29/2013 00:00:00,01/31/2013 00:00:00,0,4,0,0,4,4,4,
78352,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Herat TV in Dari 1630 gmt 31 Jan 13 (BBC 1 Feb 2013 ""Taleban sustain ""heavy casualties"" in military operation in Afghan west - TV"")",,,,Military,3,Kushk district (Rabat Sangi),,Hirat province,Kushk district (Rabat Sangi),35.005598,62.236137,POINT (62.236137 35.005598),180485,Afghanistan,700,Asia,2,2,01/29/2013 00:00:00,01/31/2013 00:00:00,0,3,0,0,3,3,3,
78353,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Helmand Local Radio, Lashkargah, in Pashto 1015 gmt 31 Jan 13 (BBC 2 Feb 2013 ""Programme summary of Afghan Helmand Radio news in Pashto 1015 gmt 31 Jan 13"")",,,,,3,Nahri Sarraj district (Greshk),,Hilmand province,Nahri Sarraj district (Greshk),31.829363,64.608526,POINT (64.608526 31.829363),175450,Afghanistan,700,Asia,1,1,01/31/2013 00:00:00,01/31/2013 00:00:00,0,0,1,0,1,1,1,
78356,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Herat TV in Dari 1630 gmt 1 Feb 13 (BBC 1 Feb 2013 ""Programme summary of Afghan Herat TV news in Dari 1630 gmt 1 Feb 13"")",,,,,3,Bakwa district,,Farah province,Bakwa district,32.216830,62.882730,POINT (62.882730 32.216830),176166,Afghanistan,700,Asia,1,2,01/30/2013 00:00:00,02/01/2013 00:00:00,0,8,0,0,8,8,8,
78361,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 3 Feb 2013 ""Roadside bomb kills 5 Afghan civilians in S. town",,,,Local official,3,Reg district (Hilmand),,Hilmand province,Reg district (Hilmand),30.151060,63.879346,POINT (63.879346 30.151060),173288,Afghanistan,700,Asia,1,1,02/02/2013 00:00:00,02/02/2013 00:00:00,0,0,5,0,5,5,5,
78365,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Voice of Jihad website, in Pashto 2 Feb 13 (BBC 2 Feb 2013 ""Taleban claim killing intelligence agency employee in Afghan south "") /(2)Radio Killid, Jalalabad, in Pashto 1230 gmt 3 Feb 13 (BBC 6 Feb 2013 ""Programme summary of Afghan Nangarhar Killid Radio news 1230 gmt 3 Feb 13"")",,,,Officials/Taleban,1,Kandahar town,,Kandahar province,Kandahar district,31.611795,65.705795,POINT (65.705795 31.611795),175452,Afghanistan,700,Asia,1,1,02/03/2013 00:00:00,02/03/2013 00:00:00,0,0,0,1,1,1,1,
78367,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 3 Feb 2013 ""4 Taliban insurgents killed in Afghan raids: gov't",,,,Interior Ministry,4,Kabul province,,Kabul province,,34.500000,69.416667,POINT (69.416667 34.500000),179779,Afghanistan,700,Asia,2,2,02/02/2013 00:00:00,02/03/2013 00:00:00,0,2,0,0,2,2,2,
78368,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 3 Feb 2013 ""4 Taliban insurgents killed in Afghan raids: gov't",,,,Interior Ministry,4,Hirat province,,Hirat province,,34.500000,62.000000,POINT (62.000000 34.500000),179765,Afghanistan,700,Asia,2,2,02/02/2013 00:00:00,02/03/2013 00:00:00,0,2,0,0,2,2,2,
78372,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0708 gmt 4 Feb 13 (BBC 4 Feb 2013 ""Civilian killed, six women injured in blast in Afghan south"")",,,,Local official,1,Baghak village,,Kandahar province,Khakrez district,32.001190,65.625496,POINT (65.625496 32.001190),176172,Afghanistan,700,Asia,1,1,02/03/2013 00:00:00,02/03/2013 00:00:00,0,0,1,0,1,1,1,
78375,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0511 gmt 5 Feb 13 (BBC 5 Feb 2013 ""Two women said killed in NATO operation in Afghan west"")",,,,Police spokesman,1,Qaryeh-ye Kholachak village,,Hirat province,Shindand district,32.981789,62.121002,POINT (62.121002 32.981789),176885,Afghanistan,700,Asia,1,2,02/04/2013 00:00:00,02/05/2013 00:00:00,0,2,2,0,4,4,4,
78381,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0450 gmt 7 Feb 13 (BBC 7 Feb 2013 ""Soldier killed, two others injured in blast in Afghan south"")",,,,Local official,1,Zafarani village,,Hilmand province,Sangin district,32.064884,64.833084,POINT (64.833084 32.064884),176170,Afghanistan,700,Asia,1,1,02/07/2013 00:00:00,02/07/2013 00:00:00,1,0,0,0,1,1,1,
78382,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Voice of Jihad website, in Pashto 8 Feb 13 (BBC 8 Feb 2013 ""Taleban report attack on government security post in Afghan east "")",,,,Taleban,1,Chanchar village,,Laghman province,Mihtarlam district,34.769600,70.291100,POINT (70.291100 34.769600),179781,Afghanistan,700,Asia,1,1,02/07/2013 00:00:00,02/07/2013 00:00:00,0,1,0,0,1,1,1,
78384,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Channel One (1TV), Kabul in Dari 1030 gmt 7 Feb 13 (BBC 7 Feb 2013 ""Roadside blast kills district police chief in Afghan north"") /(2)Voice of Jihad website, in Pashto 7 Feb 13 (BBC 7 Feb 2013 ""Taleban claim killing security commander in Afghan north district"")",,,,Police spokesman,1,Chelito village,,Balkh province,Kishindih district,36.148800,66.921600,POINT (66.921600 36.148800),181934,Afghanistan,700,Asia,1,1,02/07/2013 00:00:00,02/07/2013 00:00:00,4,0,0,0,4,4,4,
78386,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Voice of Jihad website, in Pashto 8 Feb 13 (BBC 8 Feb 2013 ""Taleban report attack on foreign, government soldiers in Tagab in Afghan east"")",,,,Taleban,3,Tagab district (Kapisa),,Kapisa province,Tagab district (Kapisa),34.797169,69.679230,POINT (69.679230 34.797169),179780,Afghanistan,700,Asia,1,1,02/08/2013 00:00:00,02/08/2013 00:00:00,0,1,0,0,1,1,1,
78387,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 8 Feb 2013 ""One insurgent killed in eastern Afghanistan: ISAF",,,,ISAF,5,Eastern Afghanistan,,,,34.011698,69.073448,POINT (69.073448 34.011698),179059,Afghanistan,700,Asia,1,2,02/07/2013 00:00:00,02/08/2013 00:00:00,0,0,0,0,0,1,0,
